time_stamp,handle,back_-2_post,back_-1_post,text,forward_1_post,forward_2_post,guess_who
2003-05-12 17:04:50,Void Berserker Tumbleweed,2003-05-12 17:03:16 Nadia: ~tumbleweeds blow by~,"2003-05-12 17:03:44 Nadia: Wow, haven't seen them in a while... They must've been on vacation... ~notices a tumbleweed wearing a Mickey Mouse hat~ Yuuuuup, vacation.",VOID BERSERKER TUMBLEWEEEEEEEEED!!!,2003-05-12 17:06:38 Nadia: Whaaaaaaaaaaaa...? O_o;;;,2003-05-12 17:06:44 Janus: Surprise! Deadness! Wow!,
2003-07-14 19:12:17,Voldemort,2003-07-14 19:12:14 Aaron: OMG STFU NADIA U SUX U STUPID ANTI-VOLDEMORT FANBOY!!!,2003-07-14 19:12:14 Janus: You're always silly.,*Sneaks up on Janus and casts the Cruciatus Curse on him* That's for... NOT saying my name!,2003-07-14 19:12:26 Psi-Amy: Professor Chafe?,2003-07-14 19:12:30 Hero: ~_~,
2003-07-14 19:13:46,Voldemort,2003-07-14 19:13:38 Dark Paladin: Lots of sex for Harry.,"2003-07-14 19:13:38 Hero: ""Harry Potter and Leopard run up to Dragon""",[cry],2003-07-14 19:13:51 Dark Paladin: Because now his wand has grown even more powerful...and wangtastic.,2003-07-14 19:14:06 Nadia: [feak],
2003-07-14 19:20:59,Voldemort,2003-07-14 19:20:44 Janus: Maybe we should just go for the meg and save the voice chat.,"2003-07-14 19:20:59 Dark Paladin: Will Darrow fight with her constantly, using ribbons and various junk?!","I'm gonna play some MMBN2, if the VC isn't starting until 12:30... *Poof*",2003-07-14 19:21:05 Dark Paladin: Will Amy ever get her futon back?!,2003-07-14 19:21:10 Nadia: [cry],
2002-02-28 04:58:21,Vollgasasi,"2002-02-28 04:44:25 K'van Cetre: Millitary, making you do something?!",2002-02-28 04:46:56 K'van Cetre: *dragged to school*,hi,2002-02-28 04:58:35 Vollgasasi: where can i get the password for streamload ?,2002-02-28 05:56:10 Randofu: Look up your ass somewhere. ,
2002-02-28 04:58:35,Vollgasasi,2002-02-28 04:46:56 K'van Cetre: *dragged to school*,2002-02-28 04:58:21 Vollgasasi: hi,where can i get the password for streamload ?,2002-02-28 05:56:10 Randofu: Look up your ass somewhere. ,2002-02-28 06:32:53 Soul: *watches the end of FFX*,
2001-11-29 00:04:51,Weak and Sleepy,2001-11-29 00:04:26 Cecil: Have to go to bed!,"2001-11-29 00:04:33 Dark Paladin: Hero, those people NEED help...but not technical help. [animewink]","Me, then",2001-11-29 00:04:56 Dark Paladin: They need help of another sort... [animewink],2001-11-29 00:05:06 Dark Paladin: We should all call Alucard though... [animewink],
2001-11-29 00:06:23,Weak and Sleepy,"2001-11-29 00:06:04 Dark Paladin: ""Hello, is a Michael Isinger there?"" ""..."" ""Well, I'm calling on behalf of Care-Grams, the first internet provider calling service! Your friend at User # 8237123 asked me to call you and say...YOU'RE A BIG FUCKING ASSHOLE!!!!!!!!! *Slam*"" ""...""","2001-11-29 00:06:20 Dark Paladin: That's excellent, Hero. [animewink]","are we still stuck in this matrix thing, or what?","2001-11-29 00:06:26 Vavalion: That's impossible, Hero....",2001-11-29 00:06:27 Hero: Very sleeeeepy,
2001-11-02 19:59:25,White Weird Thing,"2001-11-02 19:58:29 Mica: *Kenji and Angela head into the link, then appear in front of the X*",2001-11-02 19:59:16 Angela: Traveling is pretty unique here...,"I'm bored! I'm stuck and I cannot pass onto the next world! C'mon, tough guy, kill me!",2001-11-02 19:59:27 Kenji: *goes through the X*,2001-11-02 19:59:47 Angela: ~follows Kenji through~,
2001-11-02 20:00:20,White Weird Thing,2001-11-02 19:59:27 Kenji: *goes through the X*,2001-11-02 19:59:47 Angela: ~follows Kenji through~,*Kenji and Angela head through the X and appear above the large red X on the outside of the planet*,"2001-11-02 20:00:21 Hawk: If you really want me to. *Shrugs and rushes it, then slashes through it ten times*",2001-11-02 20:01:02 White Weird Thing: *Hawk slices it apart and it dissolves into nothingness*,
2001-11-02 20:01:02,White Weird Thing,2001-11-02 20:00:20 White Weird Thing: *Kenji and Angela head through the X and appear above the large red X on the outside of the planet*,"2001-11-02 20:00:21 Hawk: If you really want me to. *Shrugs and rushes it, then slashes through it ten times*",*Hawk slices it apart and it dissolves into nothingness*,2001-11-02 20:02:04 Hawk: Hm...I wonder where that master guy is. *Walks back out to where the others are* Can you find him?,"2001-11-02 20:02:42 Kenji: Hey, Gill. Come get us.",
2002-04-12 16:49:46,Women all over the world,2002-04-12 16:49:25 Bugler: *plays taps*,2002-04-12 16:49:38 Hero: *tries to access Jester's page from home computer*,,2002-04-12 16:49:50 Jester: Thanks Amy. [animesmile] But we're missing Soul's funeral.,2002-04-12 16:49:53 Women all over the world: *commit mass suicide*,
2002-04-12 16:49:53,Women all over the world,,2002-04-12 16:49:50 Jester: Thanks Amy. [animesmile] But we're missing Soul's funeral.,*commit mass suicide*,2002-04-12 16:50:07 Jester: AMY: YAY!!! He's dead!!,2002-04-12 16:50:14 Jester: [tongue] @ Soul,
2002-03-01 23:36:19,World,2002-03-01 23:35:54 Guy: Ahhhhhhhhhh!!!,2002-03-01 23:36:02 Woman: Oh my Gooooooooooood!!!,*explodes*,2002-03-01 23:36:31 Narrator: The End.,2002-03-01 23:37:25 Darrow: I have no idea why I just did that. *goes to get food*,
2004-04-15 18:10:10,World,2004-04-15 18:01:39 Armadillo: w00t.,"2004-04-15 18:09:22 Janus: Is that what we're teaching our children these days? That there's no solution? That some problems can't be solved? That, no matter how hard we try, our labors shall prove fruitless?! OH, CRUEL WORLD! WHY! Why did you give us math. Why.",Haw haw!,2004-04-15 18:10:23 Armadillo: *Shakes a fist at the world*,2004-04-15 18:11:13 Nadia: LOL...,
2004-11-07 16:56:33,Yasunori Mitsuda - Scar of Time,"2004-11-07 16:43:30 Final Fantasy X-2 - Barefoot Miracle: Ah, this show is great...","2004-11-07 16:55:32 Final Fantasy X-2 - Barefoot Miracle: ROTFLOL, they're so bad... [crazy]",[mooz],2004-11-07 16:56:53 Yasunori Mitsuda - Scar of Time: Simpsons is about to come on! [bounce],"2004-11-07 16:57:21 Final Fantasy X-2 - Barefoot Miracle: You didn't miss Malcolm, did you, R00sy? [eek]",
2004-11-07 16:56:53,Yasunori Mitsuda - Scar of Time,"2004-11-07 16:55:32 Final Fantasy X-2 - Barefoot Miracle: ROTFLOL, they're so bad... [crazy]",2004-11-07 16:56:33 Yasunori Mitsuda - Scar of Time: [mooz],Simpsons is about to come on! [bounce],"2004-11-07 16:57:21 Final Fantasy X-2 - Barefoot Miracle: You didn't miss Malcolm, did you, R00sy? [eek]",2004-11-07 16:58:18 Yasunori Mitsuda - Scar of Time: I don't watch Malcolm.,
2004-11-07 16:58:18,Yasunori Mitsuda - Scar of Time,2004-11-07 16:56:53 Yasunori Mitsuda - Scar of Time: Simpsons is about to come on! [bounce],"2004-11-07 16:57:21 Final Fantasy X-2 - Barefoot Miracle: You didn't miss Malcolm, did you, R00sy? [eek]",I don't watch Malcolm.,2004-11-07 17:00:54 Final Fantasy X-2 - Barefoot Miracle: [eek] Malcolm r0xx0rs!,"2004-11-07 17:02:29 Final Fantasy X-2 - Barefoot Miracle: ~gets a Mosquito familiar and names it Skeety~ Now I have a Potato, a Cocoabo, and a Mosquito...",
2004-11-07 19:03:25,Yasunori Mitsuda - Scar of Time,"2004-11-07 19:00:56 Final Fantasy X-2 - Barefoot Miracle: I dunno... :( Janus is at that reception, but I have no clue where anyone else is...",2004-11-07 19:01:36 Hero: Ohhh',[mooz],2004-11-07 19:03:54 Hero: Hey Randy,2004-11-07 19:04:13 Final Fantasy X-2 - Barefoot Miracle: There's R00sy.,
2002-10-09 16:33:53,Yoody Hoody Monsteroody,2002-10-09 16:30:16 Armadillo: SSU: Don't miss a minute!,2002-10-09 16:30:35 Nadia: Yup...,Yoooooooooooody Hoooooooooooody~!,"2002-10-09 16:34:22 Yoody Hoody Monsteroody: *bounces around, then vanishes from whence it came*",2002-10-09 16:34:29 Nadia: Yoody hoody!,
2002-10-09 16:34:22,Yoody Hoody Monsteroody,2002-10-09 16:30:35 Nadia: Yup...,2002-10-09 16:33:53 Yoody Hoody Monsteroody: Yoooooooooooody Hoooooooooooody~!,"*bounces around, then vanishes from whence it came*",2002-10-09 16:34:29 Nadia: Yoody hoody!,2002-10-09 16:34:36 Nadia: Awwwwww...,
2003-12-31 12:48:08,Yoshi's Island Cartridge,2003-12-31 12:45:19 Piki: Bubble Bobbly was one of the first games I bought with my own money. [joy],2003-12-31 12:47:39 Nadia: ~stares at the SNES and Yoshi's Island~,Naaaaaaaaaadiaaaaaaaaaa......,2003-12-31 12:48:48 Nadia: ~continues staring~ [red],"2003-12-31 12:48:51 Yoshi's Island Cartridge: We wants to play... come play with us, Naaaaaaadiaaaaaa....",
2003-12-31 12:48:51,Yoshi's Island Cartridge,2003-12-31 12:48:08 Yoshi's Island Cartridge: Naaaaaaaaaadiaaaaaaaaaa......,2003-12-31 12:48:48 Nadia: ~continues staring~ [red],"We wants to play... come play with us, Naaaaaaadiaaaaaa....",2003-12-31 12:49:30 Nadia: ~still staring~ [red]...[cry],"2003-12-31 12:49:55 SNES: We'll have ever so much fun, Naaaaaaadiaaaaaaa....",
2003-08-17 10:49:22,Zeus,"2003-08-17 10:37:49 Janus: *fixes the facelist, though*","2003-08-17 10:40:20 Janus: Well, that gives me some work to do, then. But first I'm taking a shower. BBS.",*walks in and points at Cecil* Rise from the grave and save my daughter!!,2003-08-17 10:50:09 Janus: Back.,2003-08-17 10:53:32 Soul: As am I,
2003-08-17 10:57:03,Zeus,2003-08-17 10:54:46 Cecil: No.,2003-08-17 10:55:01 Cecil: I refuse to rescue your daughter.,"Please? I'll throw in a free alarm clock. Hell, you can even have sex with her when she's done. I just want to find out where she left the damn remote.",2003-08-17 10:57:52 Cecil: What do I need an alarm clock for?,"2003-08-17 11:00:38 Janus: Yeah, Soul, give it here. And WB.",
2003-08-17 11:01:26,Zeus,2003-08-17 10:57:52 Cecil: What do I need an alarm clock for?,"2003-08-17 11:00:38 Janus: Yeah, Soul, give it here. And WB.","Well, word of mouth is that you're having some trouble rising from your grave.","2003-08-17 11:01:49 Aaron: Damn, I downloaded all the anime I wanted... now... what should I download?! [cry]",2003-08-17 11:03:32 Aaron: [stabs hookers],
2004-08-12 23:58:21,Zeus,2004-08-12 23:57:21 Cascadius: ~_~,2004-08-12 23:57:56 Hero: Sorry. [laugh],I smite thee!,2004-08-12 23:59:15 Hero: 1 minute!,2004-08-12 23:59:16 Hero: [url],
2004-04-12 08:15:03,Zip,2004-04-12 08:14:43 Janus: Just curious as to what that looked like.,2004-04-12 08:14:53 Rar: Though...,I need that avatar offfff my screen.,2004-04-12 08:15:12 Janus: There we go.,2004-04-12 08:17:02 Janus: Thunderstorms approaching. [joy],
2004-04-16 08:17:28,Zip,"2004-04-16 07:36:10 Janus: LOL@that. Works too, oh well.",2004-04-16 08:17:23 Rar: Nudie.,Off.,2004-04-16 08:17:46 Janus: Better.,2004-04-16 08:21:36 Janus: [url],
2002-12-16 06:45:04,Zombified K'van,2002-12-16 06:42:43 K'van Cetre: Huzzah! *dies*,2002-12-16 06:43:28 K'van Cetre: Remeber me as I was....bleeding from a hole in my head!,maaaw! *rises up*,2002-12-16 06:45:47 Zombified K'van: Maaaaaaaaaaaaaaaaaaaw!,2002-12-16 06:47:09 Hawk: *Throws Holy Water on Kvan*,
2002-12-16 06:45:47,Zombified K'van,2002-12-16 06:43:28 K'van Cetre: Remeber me as I was....bleeding from a hole in my head!,2002-12-16 06:45:04 Zombified K'van: maaaw! *rises up*,Maaaaaaaaaaaaaaaaaaaw!,2002-12-16 06:47:09 Hawk: *Throws Holy Water on Kvan*,"2002-12-16 06:48:00 Zombified K'van: *has most of his chest flesh fall off, but falls atop Hawk, biting at his neck*",
2002-12-16 06:48:00,Zombified K'van,2002-12-16 06:45:47 Zombified K'van: Maaaaaaaaaaaaaaaaaaaw!,2002-12-16 06:47:09 Hawk: *Throws Holy Water on Kvan*,"*has most of his chest flesh fall off, but falls atop Hawk, biting at his neck*",2002-12-16 06:48:54 Hawk: *Kicks Kvan off him first and sets Kvan up the kabomb. The end.*,2002-12-16 06:49:20 Zombified K'van: *K'van goes KABOMB! killing both he and hawk instantly*,
2002-12-16 06:49:20,Zombified K'van,"2002-12-16 06:48:00 Zombified K'van: *has most of his chest flesh fall off, but falls atop Hawk, biting at his neck*",2002-12-16 06:48:54 Hawk: *Kicks Kvan off him first and sets Kvan up the kabomb. The end.*,*K'van goes KABOMB! killing both he and hawk instantly*,2002-12-16 06:49:46 Angelic K'van: What? An Angel? But i was evil!,2002-12-16 06:50:08 Hawk: *Sat outside the blast radius because he actually knows how to use explosives correctly* XD,
2002-10-07 22:14:53,Zordran,"2002-10-07 22:14:13 Psi-Amy: *passes out cups of .... ""tea"" *",2002-10-07 22:14:31 Armadillo: *Drags up a suitcase full of costumes and such*,*Trumpet fanfare*,"2002-10-07 22:14:54 Nadia: Amy, this doesn't look like tea... [wink]","2002-10-07 22:15:13 Psi-Amy: I propose a toast -- To the enduring life of SSU, and to SSUcon!",
2006-09-26 14:25:30,Zordran,2006-09-26 14:24:09 Armadillo: I Have a new girfriend,2006-09-26 14:24:49 Alazlam: Wow,Hello everybody,2006-09-26 14:26:43 Zordran: I got a new car,2006-09-26 14:27:47 Armadillo: Is anyone there?,
2006-09-26 14:26:43,Zordran,2006-09-26 14:24:49 Alazlam: Wow,2006-09-26 14:25:30 Zordran: Hello everybody,I got a new car,2006-09-26 14:27:47 Armadillo: Is anyone there?,2006-09-26 14:28:14 Armadillo: wow,
2003-04-02 23:37:34,Zuul,2003-04-02 23:34:03 Cecil: BRB.,2003-04-02 23:34:51 Red Leader: Aaron...?,"THERE IS NO AARON, ONLY ZUUL. . .",2003-04-02 23:38:23 Zuul: *growls*,"2003-04-02 23:39:02 Red Leader: Well, Zuuli... I need to talk to Aaron... Can I talk to Aaron?",
2003-04-02 23:38:23,Zuul,2003-04-02 23:34:51 Red Leader: Aaron...?,"2003-04-02 23:37:34 Zuul: THERE IS NO AARON, ONLY ZUUL. . .",*growls*,"2003-04-02 23:39:02 Red Leader: Well, Zuuli... I need to talk to Aaron... Can I talk to Aaron?","2003-04-02 23:41:37 Zuul: THERE IS NO AARON, ONLY ZUUL!",
2003-04-02 23:41:37,Zuul,2003-04-02 23:38:23 Zuul: *growls*,"2003-04-02 23:39:02 Red Leader: Well, Zuuli... I need to talk to Aaron... Can I talk to Aaron?","THERE IS NO AARON, ONLY ZUUL!",2003-04-02 23:42:04 NeueZiel: *comes out of lurking* Who's Zuul...?,2003-04-02 23:43:11 Cecil: *yawn*,
2003-04-02 23:43:34,Zuul,2003-04-02 23:42:04 NeueZiel: *comes out of lurking* Who's Zuul...?,2003-04-02 23:43:11 Cecil: *yawn*,*runs and jumps out the window*,2003-04-02 23:45:01 Red Leader: Good grief! Don't you even know THAT!,"2003-04-02 23:45:39 Red Leader: Oh, great... You chased the Gate Keeper away. If she finds Vin Klartho, the Key Master, we're in big trouble! Everyone get out your Protonpacks!",
2001-11-30 19:05:52,Zyos,"2001-11-30 19:04:53 Hero: Con's they may be, but you always have a choice, [animesmile]","2001-11-30 19:05:18 Hero: The point is, nobody can force you to work for X job",Hey everyone,2001-11-30 19:06:13 Hero: Greetings,"2001-11-30 19:06:17 Aaron: Make sure you write it in big letters and put lots of flags everywhere, DP!",
2001-11-30 19:06:40,Zyos,"2001-11-30 19:06:17 Aaron: Make sure you write it in big letters and put lots of flags everywhere, DP!",2001-11-30 19:06:37 Dark Paladin: HA! [animewink],hmm perhaps my color is too dark?,"2001-11-30 19:06:55 Hero: You'r colors are fine, Zyos","2001-11-30 19:07:13 Dark Paladin: Aaron, if you're going to kill time in B&N tomorrow, try readng a bit of Fast Food Nation if you find it. It's $25 hardcover so...just read it in the store. It's interesting in some respects. [animesmile]",
2004-11-07 14:17:18,[Lunar SSSC - Song of Two Lovers],2004-11-07 13:40:51 Ghost in the Shell - Inner Universe: You;re a great song!,2004-11-07 14:15:42 [Tsunami Bomb - Lemonade]: Thank you. [blush],[love][love],"2004-11-07 14:29:20 [Lunar SSSC - Song of Two Lovers]: Oooh, this song is good too.",2004-11-07 14:29:40 [Yasunori Mitsuda - Scar of Time]: [ok],
2004-11-07 14:29:20,[Lunar SSSC - Song of Two Lovers],2004-11-07 14:15:42 [Tsunami Bomb - Lemonade]: Thank you. [blush],2004-11-07 14:17:18 [Lunar SSSC - Song of Two Lovers]: [love][love],"Oooh, this song is good too.",2004-11-07 14:29:40 [Yasunori Mitsuda - Scar of Time]: [ok],2004-11-07 14:38:38 [Yasunori Mitsuda - Scar of Time]: [zoom],
2003-10-15 17:25:16,[Soul],2003-10-15 17:23:40 Janus: Silly Nadi.,"2003-10-15 17:24:18 Nadia: Siwwy W00sy, too...",?,2003-10-15 17:25:35 [Soul]: Damnit,2003-10-15 17:25:48 Soul: Oh well.,
2003-10-15 17:25:35,[Soul],"2003-10-15 17:24:18 Nadia: Siwwy W00sy, too...",2003-10-15 17:25:16 [Soul]: ?,Damnit,2003-10-15 17:25:48 Soul: Oh well.,"2003-10-15 17:26:00 Nadia: Yoody hoody, Soul...",
2004-11-07 14:29:40,[Yasunori Mitsuda - Scar of Time],2004-11-07 14:17:18 [Lunar SSSC - Song of Two Lovers]: [love][love],"2004-11-07 14:29:20 [Lunar SSSC - Song of Two Lovers]: Oooh, this song is good too.",[ok],2004-11-07 14:38:38 [Yasunori Mitsuda - Scar of Time]: [zoom],2004-11-07 14:46:36 Cecil: Wooooooooooork.,
2004-11-07 14:38:38,[Yasunori Mitsuda - Scar of Time],"2004-11-07 14:29:20 [Lunar SSSC - Song of Two Lovers]: Oooh, this song is good too.",2004-11-07 14:29:40 [Yasunori Mitsuda - Scar of Time]: [ok],[zoom],2004-11-07 14:46:36 Cecil: Wooooooooooork.,"2004-11-07 14:59:18 Final Fantasy X-2 - Barefoot Miracle: Eh, alright, I'll change my own music, but I'm not changing my handle!",
2003-07-10 23:09:59,[carl],"2003-07-10 23:09:23 Randofu: However, it's probably broken Japanese, since it's been years since I spoke it, and the particles are mostly educated guesswork.",2003-07-10 23:09:51 Jester: *has no idea what the face said*,*test*,2003-07-10 23:10:06 [carl]: Awww....,"2003-07-10 23:10:12 Randofu: ""Was meeting me a scary experience?""",
2003-07-10 23:10:06,[carl],2003-07-10 23:09:51 Jester: *has no idea what the face said*,2003-07-10 23:09:59 [carl]: *test*,Awww....,"2003-07-10 23:10:12 Randofu: ""Was meeting me a scary experience?""",2003-07-10 23:10:22 Aaron:  Someone's trying to steal my identity....,
2004-02-22 14:32:07,[cry],"2004-02-22 14:31:34 Null Handle: Yeah, her cycle has a lot to do with it.",2004-02-22 14:31:58 Null Handle: *discreetly smashes Rusey's hand with a sledgehammer*,Red: Test.,2004-02-22 14:32:18 [cry]: Red: Nope. Doesn't work.,2004-02-22 14:32:33 Null Handle: What's Mr. Saturn's font?,
2004-02-22 14:32:18,[cry],2004-02-22 14:31:58 Null Handle: *discreetly smashes Rusey's hand with a sledgehammer*,2004-02-22 14:32:07 [cry]: Red: Test.,Red: Nope. Doesn't work.,2004-02-22 14:32:33 Null Handle: What's Mr. Saturn's font?,2004-02-22 14:32:35 Nadia: [cry],
2004-11-28 12:24:22,[f],2004-11-28 12:23:18 Vavalion: You're insanity!,2004-11-28 12:23:32 Vavalion: [rusey],Like this?,2004-11-28 12:24:27 [f]: Apparently not.,2004-11-28 12:24:42 [randofu]: Test.,
2004-11-28 12:24:27,[f],2004-11-28 12:23:32 Vavalion: [rusey],2004-11-28 12:24:22 [f]: Like this?,Apparently not.,2004-11-28 12:24:42 [randofu]: Test.,2004-11-28 12:24:54 [randofu]: Nooooooope. Must be filtered out.,
2004-07-04 12:53:13,[loaf],2004-07-04 12:52:57 Nadia: [cry] Vav cut the kitty loaf!,2004-07-04 12:53:02 Dark Paladin: [loaf] [stab] [vav],Mwa ha...,2004-07-04 12:53:21 Dark Paladin: If only... :D,"2004-07-04 12:53:55 Janus: Yeah, Hero prohibits that with the script.",
2004-07-04 12:55:37,[loaf],"2004-07-04 12:55:23 Janus: Post, DP.","2004-07-04 12:55:35 Janus: Yes, Vav, but you don't stab it, you slice it.",Test?,"2004-07-04 12:55:46 Janus: No, your normal handle.",2004-07-04 12:55:50 Null Handle: Test?,
2004-02-15 15:26:18,[mad],2004-02-15 15:25:26 Psi-Amy: ROTFLOL @ demon doggy,2004-02-15 15:25:46 Vavalion: Evil isn't it?,Test.,"2004-02-15 15:26:25 [mad]: Nope, filters won't do it either.",2004-02-15 15:26:36 Janus: Oh well.,
2004-02-15 15:26:25,[mad],2004-02-15 15:25:46 Vavalion: Evil isn't it?,2004-02-15 15:26:18 [mad]: Test.,"Nope, filters won't do it either.",2004-02-15 15:26:36 Janus: Oh well.,2004-02-15 15:26:47 Psi-Amy: Evil....in a bug-eyed goldfish kinda way.,
2004-06-14 10:40:34,[naughty]us,2004-06-14 10:38:23 Janus: So naturally you launch right into it.,2004-06-14 10:39:37 Nadia: I felt this way before you even came in...,[naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty]e!,2004-06-14 10:40:38 [naughty]us: [naughty]O,2004-06-14 10:40:46 Janus: Fucking brilliant!,
2004-06-14 10:40:38,[naughty]us,2004-06-14 10:39:37 Nadia: I felt this way before you even came in...,2004-06-14 10:40:34 [naughty]us: [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty] [naughty]e!,[naughty]O,2004-06-14 10:40:46 Janus: Fucking brilliant!,2004-06-14 10:40:58 Janus: That's like the coolest feak up ever.,
2004-11-28 12:24:42,[randofu],2004-11-28 12:24:22 [f]: Like this?,2004-11-28 12:24:27 [f]: Apparently not.,Test.,2004-11-28 12:24:54 [randofu]: Nooooooope. Must be filtered out.,"2004-11-28 12:24:56 Vavalion: You can't, Hero only added that feature for the theme day.",
2004-11-28 12:24:54,[randofu],2004-11-28 12:24:27 [f]: Apparently not.,2004-11-28 12:24:42 [randofu]: Test.,Nooooooope. Must be filtered out.,"2004-11-28 12:24:56 Vavalion: You can't, Hero only added that feature for the theme day.","2004-11-28 12:25:09 Vavalion: Crappy. Oh, well.",
2004-02-22 21:16:21,[soul],2004-02-22 21:14:36 Null Handle: ~goes flying~ This would be funnier if my av was a pig instead of a sheepy... [ok],2004-02-22 21:16:03 Null Handle: I think we should have a math theme day.,The hells going on in here?,"2004-02-22 21:16:40 [soul]: Damn, I have to have a password...?",2004-02-22 21:16:49 Null Handle: Isn't it obvious?,
2004-02-22 21:16:40,[soul],2004-02-22 21:16:03 Null Handle: I think we should have a math theme day.,2004-02-22 21:16:21 [soul]: The hells going on in here?,"Damn, I have to have a password...?",2004-02-22 21:16:49 Null Handle: Isn't it obvious?,"2004-02-22 21:16:52 Null Handle: Cooooooooooool, cotton candy statues!",
2004-02-22 19:30:28,[twak],2004-02-22 19:30:17 Null Handle: How was I supposed to know that? :-p,2004-02-22 19:30:24 Null Handle: And I said as much earlier today when you were trying to give a link for the img tag to Red that included the long URL.,A circular angel.,2004-02-22 19:30:34 [twak]: There we go.,2004-02-22 19:30:45 Null Handle: By paying any attention at all!,
2004-02-22 19:30:34,[twak],2004-02-22 19:30:24 Null Handle: And I said as much earlier today when you were trying to give a link for the img tag to Red that included the long URL.,2004-02-22 19:30:28 [twak]: A circular angel.,There we go.,2004-02-22 19:30:45 Null Handle: By paying any attention at all!,2004-02-22 19:30:49 Null Handle: Hey Drir.,
2004-02-22 19:31:05,[twak],2004-02-22 19:30:45 Null Handle: By paying any attention at all!,2004-02-22 19:30:49 Null Handle: Hey Drir.,Yo. I'm not faceliterate.,2004-02-22 19:31:06 Null Handle: ~_~ At least I wasn't so oblivious that I didn't know I had to use HTML for the handles.,"2004-02-22 19:31:20 Null Handle: Yoody hoody, Driry!",
2002-01-18 10:14:29,[wakka],2002-01-18 10:09:19 Hero: There.,2002-01-18 10:13:50 Darrow: Time to celebrate...Wakka style! ,Hmm...,2002-01-18 10:14:33 [wakka]: Damn. [tonguewink],"2002-01-18 10:14:59 Darrow:  Guess that doesn't work, ya?",
2002-01-18 10:14:33,[wakka],2002-01-18 10:13:50 Darrow: Time to celebrate...Wakka style! ,2002-01-18 10:14:29 [wakka]: Hmm...,Damn. [tonguewink],"2002-01-18 10:14:59 Darrow:  Guess that doesn't work, ya?",2002-01-18 10:15:18 Darrow: Rooooooooar!! Wooooooork!,
2004-02-29 12:38:23,[~onlinelife],2004-02-29 12:36:15 Ultros: I'm a duck.,2004-02-29 12:36:18 Ultros: Quack.,Hmmm...,2004-02-29 12:38:30 [~onlinelife]: [eh],"2004-02-29 12:39:11 Slash: Uh, yeah, Hero took that back out.",
2004-02-29 12:38:30,[~onlinelife],2004-02-29 12:36:18 Ultros: Quack.,2004-02-29 12:38:23 [~onlinelife]: Hmmm...,[eh],"2004-02-29 12:39:11 Slash: Uh, yeah, Hero took that back out.",2004-02-29 12:39:18 Ultros: Hmm.,
2001-12-19 14:56:33,aalion,2001-12-19 14:56:06 Hero: How would you know?,2001-12-19 14:56:26 Random Evil Person: Hero set me free!,"Because Cecil is evil, and you saved him once... and didn't kill him.",2001-12-19 14:56:33 Cecil: You see?,2001-12-19 14:56:39 Hero: He lies,
2001-12-19 14:58:34,aalion,2001-12-19 14:58:04 Hero: nope,2001-12-19 14:58:21 Dark Knight Cecil: HA HA HA. . .I KILL THE DEFENSELESS. . .BURN VILLAGES. . .ALL FOR THE GOOD OF EVIL!,"If Hero is evil, Cecil is eviller.",2001-12-19 14:58:39 Dark Knight Cecil: FORGET THE GOOD WORD! SPREAD THE BAD WORD INSTEAD!,2001-12-19 14:58:54 Cecil: And Vav is more evil than Hero as well.,
2001-12-19 14:59:14,aalion,2001-12-19 14:58:54 Cecil: And Vav is more evil than Hero as well.,,Why are the V's missing in my name?,"2001-12-19 14:59:40 Vavalion: Is that your answer on whether or not O' Hero of evilness, is evil? [tongue]",2001-12-19 14:59:46 Vavalion: That's better.,
2002-12-27 20:46:06,amber,"2002-12-27 20:45:51 some corpse lying on the ground: Oh, brother...","2002-12-27 20:46:01 DM Cecil: Shut up, corpse.",You abuse the powers that you are given.,2002-12-27 20:46:18 NeueZiel: *kicks the corpse* shut up.,2002-12-27 20:46:31 Not a corpse: Excuse me?!,
2002-12-27 20:53:35,amber,"2002-12-27 20:52:43 NeueZiel: he's the DM, he can do whatever he sees fit, corpse. [tongue]",2002-12-27 20:52:58 Uh huh...: You have a right to act anyway you wish... but you don't have the right to torment me the entire time I'm here and you don't have something else to do or someone else to talk to.,"I'm being serious, neue, so I'd appreciate it if you stopped the corpse thing.",2002-12-27 20:54:02 NeueZiel: alright. sorry Piki,2002-12-27 20:54:17 NeueZiel: I wasnt sure who you were right then.,
2002-12-27 20:54:22,amber,2002-12-27 20:54:02 NeueZiel: alright. sorry Piki,2002-12-27 20:54:17 NeueZiel: I wasnt sure who you were right then.,Thanks.,"2002-12-27 20:54:42 Amber: I don't think anyone else uses these colors, you know.","2002-12-27 20:55:19 NeueZiel: I know, I just wasn't sure whether or not you were doing the whole thing or being yourself.",
